,SPX Index,NKY Index ,SX5E Index,SPGCICP Index,SPGSCLP Index,SPGSGCP Index,TY1 Comdty
2012-05-14,1338.35,8973.84,2201.95,697.0277,514.92,133,133.421875
2012-05-15,1330.66,8900.74,2178.67,690.1915,510.69,132.67,133.375
2012-05-16,1324.8,8801.17,2175.34,680.603,504.42,130.92,133.421875
2012-05-17,1304.86,8876.59,2146.91,680.6474,503.06,134.18,133.765625
2012-05-18,1295.22,8611.31,2144.69,680.7806,496.89,135.64,133.8125
2012-05-21,1315.99,8633.89,2150.16,688.0607,502.63,135.37,133.625
2012-05-22,1316.63,8729.29,2192.85,688.8597,497.16,134.33,133.3125
2012-05-23,1318.86,8556.6,2134.05,670.3043,486.61,131.93,133.796875
2012-05-24,1320.68,8563.38,2156.52,677.4956,490.72,132.71,133.546875
2012-05-25,1317.82,8580.39,2161.87,680.0703,491.8,133.68,133.765625
2012-05-29,1332.42,8657.08,2160.31,682.0235,491.26,131.96,133.828125
2012-05-30,1313.32,8633.19,2116.18,664.933,475.35,133.21,134.671875
2012-05-31,1310.33,8542.73,2118.94,660.5383,468.37,133.09,134.90625
2012-06-01,1278.04,8440.25,2068.66,655.0782,450.5,138.01,135.65625
2012-06-04,1278.18,8295.63,2078.96,655.0782,454.56,137.32,135
2012-06-05,1285.5,8382,2087.31,655.0782,456.24,137.57,134.796875
2012-06-06,1315.13,8533.53,2137.73,658.3187,460.19,139.04,134.1875
2012-06-07,1314.99,8639.72,2143.08,665.51,459.11,135.11,134.296875
2012-06-08,1325.66,8459.26,2143.9,647.4525,455.2,135.4,134.34375
2012-06-11,1308.93,8624.9,2137.7,658.5751,447.65,135.86,134.640625
2012-06-12,1324.18,8536.72,2143.38,656.4005,451,137.31,134.109375
2012-06-13,1314.88,8587.84,2143.5,655.8503,447.22,137.78,134.5625
2012-06-14,1329.1,8568.89,2148.21,658.4681,454.23,137.8,134.359375
2012-06-15,1342.84,8569.32,2181.23,666.6099,454.82,138.52,134.609375
2012-06-18,1344.78,8721.02,2155.64,666.6099,450.89,138.43,134.53125
2012-06-19,1357.98,8655.87,2198.01,675.4616,454.93,138.11,134.34375
2012-06-20,1355.69,8752.31,2207.49,669.8932,439.29,137.48,134.0625
2012-06-21,1325.51,8824.07,2199.42,652.589,421.76,133.2,133.359375
2012-06-22,1335.02,8798.35,2186.81,650.193,430.18,133.32,133
2012-06-25,1313.72,8734.62,2130.71,652.5446,427.21,135.15,133.5625
2012-06-26,1319.99,8663.99,2127.95,654.9406,428.02,134,133.4375
2012-06-27,1331.85,8730.49,2165.61,658.7786,432.6,134.29,133.546875
2012-06-28,1329.04,8874.11,2157.62,656.3161,419.01,131.91,133.921875
2012-06-29,1362.16,9006.78,2264.72,682.8492,458.22,136.49,133.375
2012-07-02,1365.51,9003.48,2292.08,677.5914,451.7,135.94,134.015625
2012-07-03,1374.02,9066.59,2320.43,694.6959,472.78,137.99,133.640625
2012-07-05,1367.58,9079.8,2284.92,683.6922,470.41,136.93,133.953125
2012-07-06,1354.68,9020.75,2235.51,668.9171,455.47,134.34,134.359375
2012-07-09,1352.46,8896.88,2227.91,671.18,463.78,135.2,134.546875
2012-07-10,1341.47,8857.73,2241.85,665.1323,452.58,134.42,134.625
2012-07-11,1341.45,8851,2246.23,669.8224,462.79,134.07,134.59375
2012-07-12,1334.76,8720.01,2228.01,671.127,464.24,133.18,134.65625
2012-07-13,1356.78,8724.12,2259.09,683.8539,469.81,135.46,134.546875
2012-07-16,1353.64,8724.12,2251.96,682.9664,476.84,135.41,134.8125
2012-07-17,1363.67,8755,2250.75,674.3128,480.76,135.24,134.546875
2012-07-18,1372.78,8726.74,2284.7,678.2624,484.14,133.65,134.75
2012-07-19,1376.51,8795.55,2302.45,686.6941,499.18,134.46,134.46875
2012-07-20,1362.66,8669.87,2237.33,670.0082,493.06,134.66,134.90625
2012-07-23,1350.52,8508.32,2179.31,657.2719,473.24,134.2,135.0625
2012-07-24,1338.31,8488.09,2151.54,658.692,475.18,134.1,135.265625
2012-07-25,1337.89,8365.9,2159.09,661.2215,477.7,136.8,135.234375
2012-07-26,1360.02,8443.1,2251.05,663.3072,479.96,137.41,135.03125
2012-07-27,1385.97,8566.64,2301.23,671.6501,483.93,137.65,134.125
2012-07-30,1385.3,8635.44,2340.31,669.5644,482.05,137.76,134.5625
2012-07-31,1379.32,8695.06,2325.72,671.0732,472.81,136.97,134.65625
2012-08-01,1375.14,8641.85,2333.38,659.0691,477.38,136.35,134.15625
2012-08-02,1365,8653.18,2263.36,650.3712,467.82,134.94,134.625
2012-08-03,1390.99,8555.11,2372.58,660.7333,490.75,136.52,133.90625
2012-08-06,1394.23,8726.29,2399.32,665.1932,495.04,137.1,134.109375
2012-08-07,1401.35,8803.31,2440.24,672.8927,502.94,136.81,133.578125
2012-08-08,1402.22,8881.16,2432.28,670.301,501.23,137.08,133.484375
2012-08-09,1402.8,8978.6,2437.04,668.8276,501.26,137.44,133.453125
2012-08-10,1405.87,8891.44,2423.22,664.7979,498.67,137.66,133.734375
2012-08-13,1404.11,8885.15,2415.96,656.2684,498,136.8,133.625
2012-08-14,1403.93,8929.88,2432.29,658.1765,501.8,135.93,133.140625
2012-08-15,1405.53,8925.04,2430.39,655.5363,506.51,136.29,132.578125
2012-08-16,1415.51,9092.76,2456.53,661.3715,513.31,137.36,132.359375
2012-08-17,1418.16,9162.5,2471.53,669.381,515.61,137.37,132.5
2012-08-20,1418.13,9171.16,2466.32,661.9484,515.29,137.68,132.515625
2012-08-21,1413.17,9156.92,2490.27,675.7265,518.4,139.37,132.609375
2012-08-22,1413.49,9131.74,2452.73,675.4159,520.65,139.16,133.3125
2012-08-23,1402.08,9178.12,2429.17,682.3382,515.35,141.9,133.6875
2012-08-24,1411.13,9070.76,2434.23,678.2114,514.7,141.91,133.578125
2012-08-27,1410.44,9085.39,2461.82,678.2114,511.06,142.14,133.8125
2012-08-28,1409.3,9033.29,2442.12,675.1718,515.67,141.64,133.953125
2012-08-29,1410.49,9069.81,2434.23,672.2653,511.17,141.07,133.84375
2012-08-30,1399.48,8983.78,2403.8,671.5775,506.51,140.57,134.1875
2012-08-31,1406.58,8839.91,2440.71,675.904,516.42,143.16,134.75
2012-09-04,1404.94,8775.51,2436.54,677.8786,510.15,143.87,134.453125
2012-09-05,1403.44,8679.82,2441.81,686.6425,510.48,143.7,134.421875
2012-09-06,1432.12,8680.57,2524.95,683.3145,511.39,144.68,133.84375
2012-09-07,1437.92,8871.65,2538.6,707.0768,516.15,147.65,134.125
2012-09-10,1429.08,8869.37,2528.53,715.5744,516.79,146.91,133.96875
2012-09-11,1433.56,8807.38,2557.65,717.4246,520.15,147.17,133.9375
2012-09-12,1436.56,8959.96,2564.8,717.9082,519.3,147.07,133.53125
2012-09-13,1459.99,8995.15,2543.22,716.0584,526.21,150.33,133.96875
2012-09-14,1465.77,9159.39,2594.56,743.043,529.94,150.38,133.140625
2012-09-17,1461.19,9159.39,2583.57,735.9917,517.24,150.2,133.3125
2012-09-18,1459.32,9123.77,2553.4,737.6104,510.14,150.25,133.4375
2012-09-19,1461.05,9232.21,2567.67,740.3821,492.43,150.29,133.546875
2012-09-20,1460.26,9086.98,2553.03,733.7078,493.07,150.16,132.40625
2012-09-21,1460.15,9110,2577.08,734.7056,495.58,150.83,132.671875
2012-09-24,1456.89,9069.29,2557.89,725.8804,490.46,149.69,132.921875
2012-09-25,1441.59,9091.54,2568.48,734.2621,487.47,149.84,133.171875
2012-09-26,1433.32,8906.7,2498.52,720.6918,480.05,148.76,133.640625
2012-09-27,1447.15,8949.87,2506.06,725.57,490.03,151.04,133.5
2012-09-28,1440.67,8870.16,2454.26,728.1865,491.84,150.48,133.484375
2012-10-01,1444.49,8796.51,2498.81,736.1469,493.39,151.28,133.578125
2012-10-02,1445.75,8786.05,2493.59,738.5638,490.24,150.62,133.640625
2012-10-03,1450.99,8746.87,2492.48,735.1934,470.24,150.98,133.734375
2012-10-04,1461.4,8824.59,2485.75,736.0138,489.28,152.4,133.421875
2012-10-05,1460.93,8863.3,2531.21,735.9029,479.52,151.06,132.921875
2012-10-09,1441.48,8769.59,2472.23,722.1647,492.87,149.72,133.046875
2012-10-10,1432.56,8596.23,2456.54,724.1422,486.81,149.73,133.21875
2012-10-11,1432.84,8546.78,2487.08,730.8372,491.34,150.2,133.265625
2012-10-12,1428.59,8534.12,2469.09,721.1719,490.17,149.27,133.3125
2012-10-15,1440.13,8577.93,2485.12,717.8467,490.38,147.4,133.3125
2012-10-16,1454.92,8701.31,2547.9,720.5512,491.55,148.14,132.875
2012-10-17,1460.91,8806.55,2569.83,729.2854,491.82,148.71,132.078125
2012-10-18,1457.34,8982.86,2574.19,729.1967,491.5,148,131.984375
2012-10-19,1433.19,9002.68,2542.24,710.7529,480.39,146.25,132.390625
2012-10-22,1433.82,9010.71,2531.1,705.2552,470.89,146.44,132.109375
2012-10-23,1413.11,9014.25,2477.92,694.5259,460.37,145.01,132.375
2012-10-24,1408.75,8954.3,2490.58,693.2845,455.38,144.35,132.375
2012-10-25,1412.97,9055.2,2483.43,693.0628,457.08,145.31,131.90625
2012-10-26,1411.94,8933.06,2496.1,693.5948,458.3,145.22,132.5625
2012-10-29,1411.94,8929.34,2478.84,682.8433,454.37,144.95,132.78125
2012-10-30,1411.94,8841.98,2515.99,684.7054,455.11,145.24,132.671875
2012-10-31,1412.16,8928.29,2503.64,688.0749,458.09,145.83,133.03125
2012-11-01,1427.59,8946.87,2533.87,693.9938,462.6,145.52,132.828125
2012-11-02,1414.2,9051.22,2547.15,679.6954,450.76,142.11,132.78125
2012-11-05,1417.26,9007.44,2517.67,678.1658,454.95,142.78,133.140625
2012-11-06,1428.39,8975.15,2535.94,682.5994,471.21,145.48,132.703125
2012-11-07,1394.53,8972.89,2479.1,674.1534,448.52,145.4,133.578125
2012-11-08,1377.51,8837.15,2479.13,676.4189,451.97,146.42,133.859375
2012-11-09,1379.85,8757.6,2479.82,671.0325,457.19,146.83,133.90625
2012-11-13,1374.53,8661.05,2493.14,680.679,453.43,146.32,134.046875
2012-11-14,1355.49,8664.73,2472.84,677.1105,458.24,146.77,134.046875
2012-11-15,1353.33,8829.72,2461.77,677.044,453.59,145.38,134.03125
2012-11-16,1359.88,9024.16,2427.32,673.9631,459.14,145.45,134.1875
2012-11-19,1386.89,9153.2,2495.21,691.6506,471.6,147.13,133.90625
2012-11-20,1387.81,9142.64,2509.62,689.7666,458.24,146.21,133.609375
2012-11-21,1391.03,9222.52,2519.68,681.6765,461.57,146.61,133.390625
2012-11-23,1409.15,9366.8,2557.03,689.2568,466.32,148.58,133.328125
2012-11-26,1406.29,9388.94,2542.52,689.412,463.47,148.43,133.546875
2012-11-27,1398.94,9423.3,2543.45,691.695,460.51,147.82,133.71875
2012-11-28,1409.93,9308.35,2546.84,688.0378,456.86,145.61,133.984375
2012-11-29,1415.95,9400.88,2581.69,699.8959,465.21,146.52,134.015625
2012-11-30,1416.18,9446.01,2575.25,708.3185,469.65,145.1,134.125
2012-12-03,1409.46,9458.18,2582.36,709.0721,470.6,145.81,133.96875
2012-12-04,1407.05,9432.46,2590.83,711.3107,467.48,143.66,134.078125
2012-12-05,1409.28,9468.84,2592.09,715.1009,464.21,143.49,134.28125
2012-12-06,1413.94,9545.16,2603.41,708.385,455.65,144.17,134.359375
2012-12-07,1418.07,9527.39,2601.37,711.3772,453.91,144.49,134.0625
2012-12-10,1418.55,9533.75,2596.02,720.0107,451.92,145.24,134.109375
2012-12-11,1427.84,9525.32,2624.03,716.9002,453.11,144.83,133.921875
2012-12-12,1428.48,9581.46,2630.34,719.536,458.3,145.54,133.609375
2012-12-13,1419.45,9742.73,2627.66,714.549,453.72,143.75,133.296875
2012-12-14,1413.58,9737.56,2630.54,713.752,457.97,143.77,133.390625
2012-12-17,1430.36,9828.88,2628.01,713.442,460.18,143.87,132.984375
2012-12-18,1446.79,9923.01,2643.5,709.9217,464.01,141.54,132.578125
2012-12-19,1435.81,10160.4,2654.69,701.2649,472.3,141.28,132.875
2012-12-20,1443.69,10039.33,2658.3,687.4938,473.09,139.44,132.15625
2012-12-21,1430.15,9940.06,2651.09,693.0952,465.37,140.64,132.484375
2012-12-24,1426.66,9940.06,2648.53,691.2797,465.11,140.59,132.328125
2012-12-26,1419.83,10230.36,2648.53,691.2797,477.55,140.69,132.5
2012-12-27,1418.1,10322.98,2659.95,700.4678,476.97,140.94,132.921875
2012-12-28,1402.43,10395.18,2626.85,697.9217,476.6,140.28,132.953125
2012-12-31,1426.19,10395.18,2635.93,701.7298,481.96,141.97,132.78125
2013-01-02,1462.42,10395.18,2711.25,726.2167,488.78,143.07,132.140625
2013-01-03,1459.37,10395.18,2701.22,722.0544,487.73,141.87,131.625
2013-01-04,1466.47,10688.11,2709.35,714.881,488.62,139.69,131.515625
2013-01-07,1461.89,10599.01,2695.56,713.464,489.15,139.47,131.578125
2013-01-08,1457.15,10508.06,2691.45,714.1946,488.94,140.82,131.859375
2013-01-09,1461.02,10578.57,2706.39,714.1902,488.69,140.25,132.0625
2013-01-10,1472.12,10652.64,2708.27,717.2926,492.44,142.16,131.71875
2013-01-11,1472.05,10801.57,2717.79,711.147,491.02,140.68,131.90625
2013-01-14,1470.68,10801.57,2715.16,706.9314,494.13,141.43,132.03125
2013-01-15,1472.34,10879.08,2701.59,706.4007,489.59,142.66,132.265625
2013-01-16,1472.63,10600.44,2702.54,702.1774,494.6,142.6,132.296875
2013-01-17,1480.94,10609.64,2718.93,711.7296,501.18,143.24,131.875
2013-01-18,1485.98,10913.3,2709.59,712.4593,501.71,142.92,132.140625
2013-01-22,1492.56,10709.93,2716.7,718.6506,505.05,143.44,132.265625
2013-01-23,1494.81,10486.99,2708.28,716.0193,497.47,142.89,132.296875
2013-01-24,1494.82,10620.87,2722.96,715.1791,501.24,141.47,132.234375
2013-01-25,1502.96,10926.65,2744.18,709.2311,500.87,140.35,131.40625
2013-01-28,1500.18,10824.31,2744.5,710.8231,503.8,140.02,131.21875
2013-01-29,1507.84,10866.72,2749.27,715.4887,509.7,140.68,131.21875
2013-01-30,1501.96,11113.95,2732.12,726.3676,511.63,142.28,131.1875
2013-01-31,1498.11,11138.66,2702.98,720.9281,509.28,140.62,131.28125
2013-02-01,1513.17,11191.34,2710.08,732.0281,510.74,141.34,131.125
2013-02-04,1495.71,11260.35,2625.17,733.2442,502.39,141.84,131.5
2013-02-05,1511.29,11046.92,2651.21,730.038,504.84,141.59,131.21875
2013-02-06,1512.12,11463.75,2617.35,727.8268,504.74,142.04,131.609375
2013-02-07,1509.39,11357.07,2597.92,723.8467,500.61,141.4,131.75
2013-02-08,1517.93,11153.16,2630.3,732.1985,500.07,141.03,131.734375
2013-02-11,1517.01,11153.16,2622.61,723.7424,506.89,139.53,131.6875
2013-02-12,1519.43,11369.12,2648.83,726.8404,509.42,139.57,131.4375
2013-02-13,1520.33,11251.41,2656.86,725.9832,506.95,139.19,131.15625
2013-02-14,1521.38,11307.28,2635.35,727.1318,508.51,138.37,131.5625
2013-02-15,1519.79,11173.83,2615.26,724.0837,500.77,136.17,131.53125
2013-02-19,1530.94,11372.34,2662.37,710.2125,504.35,135.73,131.34375
2013-02-20,1511.95,11468.28,2640.35,702.1946,494.59,133.51,131.46875
2013-02-21,1502.42,11309.13,2579.76,693.5141,482.23,133.56,131.796875
2013-02-22,1515.6,11385.94,2630.05,688.2572,483.73,133.07,131.90625
2013-02-25,1487.85,11662.52,2651.86,691.4378,483.63,134.24,132.5
2013-02-26,1496.94,11398.81,2570.52,693.2048,481.13,136.68,132.671875
2013-02-27,1515.99,11253.97,2611.89,694.1104,481.81,135.01,132.578125
2013-02-28,1514.68,11559.36,2633.55,689.1627,478.12,133.52,132.703125
2013-03-01,1518.2,11606.38,2616.75,679.2673,471.01,133.03,132.921875
2013-03-04,1525.2,11652.29,2619.78,681.1448,468.1,133.04,132.78125
2013-03-05,1539.79,11683.45,2683.02,685.2531,471.73,133.25,132.6875
2013-03-06,1541.46,11932.27,2679.89,677.942,469.71,133.25,132.390625
2013-03-07,1544.26,11968.08,2690.85,684.5684,475.58,133.26,131.9375
2013-03-08,1551.18,12283.62,2728.78,682.4618,477.61,133.42,131.46875
2013-03-11,1556.22,12349.05,2718.71,683.7952,478.14,133.51,131.484375
2013-03-12,1552.48,12314.81,2711.85,690.0941,480.38,134.67,131.734375
2013-03-13,1554.52,12239.66,2704.73,686.2725,480.19,134.39,131.71875
2013-03-14,1563.23,12381.19,2744.7,687.3755,482.78,134.59,131.734375
2013-03-15,1560.7,12560.95,2725.72,683.1401,485.05,134.75,132.140625
2013-03-18,1552.1,12220.63,2705.47,667.4778,486.55,135.75,132.4375
2013-03-19,1548.34,12468.23,2671.96,663.463,478.33,136.32,132.796875
2013-03-20,1558.71,12468.23,2708.9,671.4927,483.4,135.99,131.390625
2013-03-21,1545.8,12635.69,2683.92,668.1838,477.97,136.52,131.40625
2013-03-22,1556.89,12338.53,2681.67,674.6252,484.48,135.87,131.515625
2013-03-25,1551.69,12546.46,2649.28,671.3824,490.17,135.74,131.578125
2013-03-26,1563.77,12471.62,2641.12,671.8015,498.08,134.97,131.703125
2013-03-27,1562.85,12493.79,2612.46,670.0809,499.32,135.8,132.125
2013-03-28,1569.19,12335.96,2624.02,664.191,502.68,134.83,131.984375
2013-04-01,1562.17,12135.02,2624.02,664.191,501.85,135.27,132.125
2013-04-02,1570.25,12003.43,2679.8,657.5511,502.47,133.16,131.984375
2013-04-03,1553.69,12362.2,2639.01,650.7126,488.31,131.27,132.40625
2013-04-04,1559.98,12634.54,2621.43,655.3451,482.15,131.17,132.84375
2013-04-05,1553.28,12833.64,2585.28,652.2568,479.26,133.16,133.15625
2013-04-08,1563.07,13192.59,2589.25,656.0367,482.68,132.87,132.859375
2013-04-09,1568.61,13192.35,2595.13,671.9854,487,134.07,132.8125
2013-04-10,1587.73,13288.13,2661.62,667.1142,489.33,131.71,132.421875
2013-04-11,1593.37,13549.16,2674.33,670.0891,483.54,132.23,132.546875
2013-04-12,1588.85,13485.14,2633.47,652.1126,472,126.86,132.984375
2013-04-15,1588.85,13399.89,2633.47,652.1126,472,126.86,132.9375
